TreeID	SpCode	Xsite	Ysite	GBH0	Date0	Status0	Dendro0	GBH1	Date1	Status1	Dendro1	GBH2	Date2	Status2	Dendro2	GBH3	Date3	Status3	Dendro3	GBH4	Date4	Status4	Dendro4	GBH5	Date5	Status5	Dendro5
D461	gamo	347	73.65	57.4	0	A	0	59.1	1492	A	1	60.5	2802	A	1	63.3	4293	A	1	66.5	6240	A	1	68.5	7336	A	1
D462	hubr	346.3	73.15	34	0	A	0	NA	1492	D	NA	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
D463	ptdi	345	72.4	60.5	0	A	0	67.3	1492	A	0	75.3	2802	A	1	83	4293	A	1	91	6240	A	2	93.2	7336	A	2
D464	faze	341.35	71.4	36.3	0	A	0	44.6	1492	A	0	51.6	2802	A	1	58.6	4293	A	2	67.4	6240	A	3	71.7	7336	A	3
D465	knat	340.6	67.85	34.6	0	A	0	38.6	1492	A	0	43	2802	A	0	46.5	4293	A	0	47.8	6240	A	0	47.8	7336	A	0
D466	drel	345.6	65.3	46.4	0	A	0	49.4	1492	A	0	52.2	2802	A	0	55.1	4293	A	0	59.5	6240	A	1	61.5	7336	A	1
D467	nobe	345.45	66.3	63.5	0	A	0	68.4	1492	A	1	71.6	2802	A	1	74.4	4293	A	1	76.5	6240	A	1	78.9	7336	A	1
D468	crwi	346	62.65	72.5	0	A	0	77.4	1492	A	1	82.6	2802	A	2	89.6	4293	A	2	NA	6240	D	NA	NA	7336	D	NA
D469	hubr	345.5	60.2	38.9	0	A	0	41.8	1492	A	0	46.2	2802	A	0	50.3	4293	A	1	53.4	6240	A	1	55.1	7336	A	1
D470	drel	340.3	61.85	40.5	0	A	0	44.6	1492	A	0	48.1	2802	A	0	52.6	4293	A	0	57.5	6240	A	1	60.2	7336	A	1
D471	drel	342	57.1	33	0	A	0	34.9	1492	A	0	38.1	2802	A	0	41.1	4293	A	0	45.9	6240	A	1	48.5	7336	A	1
D472	myda	347	56.35	122.2	0	A	0	126.9	1492	A	0	132	2802	A	0	139.5	4293	A	1	145.9	6240	A	1	147.3	7336	A	1
D473	stce	356.05	72.35	46.5	0	A	0	49.8	1492	A	0	51.7	2802	A	0	54	4293	A	0	56.7	6240	A	0	57.8	7336	A	0
D474	hepa	357.05	70.15	42.7	0	A	0	47.2	1492	A	0	50.5	2802	A	0	53.9	4293	A	0	57.6	6240	A	1	60.5	7336	A	1
D475	arhe	358.75	69	60.7	0	A	0	70.7	1492	A	0	79.7	2802	A	1	87.8	4293	A	2	99.6	6240	A	2	108.3	7336	A	3
D476	knat	357.2	67.55	37.7	0	A	0	41.6	1492	A	0	47	2802	A	1	55.9	4293	A	1	63.3	6240	A	2	66.3	7336	A	2
D477	kipi	354.85	63.1	51.8	0	A	0	52.2	1492	A	0	55.3	2802	A	0	57.5	4293	A	0	62.3	6240	A	1	68.5	7336	A	1
D478	gamo	354.55	63.6	79.3	0	A	0	NA	1492	D	NA	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
D479	pael	358.6	56.35	102	0	A	0	105.2	1492	A	0	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
D480	gamo	358	56.3	60.5	0	A	0	63.7	1492	A	0	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
D481	rean	356.85	54.15	83.4	0	A	0	85.8	1492	A	0	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
D482	vain	352	55.75	211.5	0	A	0	217.9	1492	A	0	220.3	2802	A	0	220.1	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
D483	hubr	351.35	58.85	35.7	0	A	0	39.8	1492	A	0	45.2	2802	A	0	50.6	4293	A	1	56.2	6240	A	1	60.2	7336	A	1
D484	hubr	340.15	354.2	31.1	0	A	0	32.6	1492	A	0	33.2	2802	A	0	33.4	4293	A	0	33.8	6240	A	0	33.8	7336	A	0
D485	hyal	352.35	347.3	69.9	0	A	0	72.9	1492	A	0	74.3	2802	A	0	75.1	4293	A	0	76.1	6240	A	0	76.6	7336	A	0
D486	hubr	351.3	346.8	30	0	A	0	31.8	1492	A	0	32.7	2802	A	0	33.2	4293	A	0	33.6	6240	A	0	34.1	7336	A	0
D487	hubr	355	344.9	32.9	0	A	0	33.9	1492	A	0	34.3	2802	A	0	34.4	4293	A	0	34.4	6240	A	0	34.4	7336	A	0
D488	gata	341.1	112.7	99.9	0	A	0	100.6	1492	A	0	101.1	2802	A	0	101.5	4293	A	0	101.9	6240	A	0	102.1	7336	A	0
D489	hubr	342.3	127.55	43.8	0	A	0	45.6	1492	A	0	46.4	2802	A	0	47.4	4293	A	0	47.8	6240	A	0	47.9	7336	A	0
D490	hubr	345.95	123.45	41.5	0	A	0	NA	1492	D	NA	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
D491	hogr	352.25	150.7	61.5	0	A	0	68.6	1492	A	0	72.2	2802	A	1	77.7	4293	A	1	80.8	6240	A	1	80.8	7336	A	1
D492	hubr	350.1	387.4	NA	0	P	NA	30.2	1492	A	0	30.4	2802	A	0	30.4	4293	A	0	30.4	6240	A	0	30.4	7336	A	0
D493	hubr	354.9	379	NA	0	P	NA	31.6	1492	A	0	31.6	2802	A	0	31.6	4293	A	0	31.8	6240	A	0	31.6	7336	A	0
D494	dipr	359.5	374.7	NA	0	P	NA	30.8	1492	A	0	30.8	2802	A	0	30.9	4293	A	0	31	6240	A	0	30.9	7336	A	0
D495	vain	350.4	355.6	NA	0	P	NA	32.5	1492	A	0	33	2802	A	0	33.4	4293	A	0	33.3	6240	A	0	33.2	7336	A	0
D496	hubr	347.6	342	NA	0	P	NA	30.6	1492	A	0	30.7	2802	A	0	30.7	4293	A	0	30.9	6240	A	0	31	7336	A	0
D497	oldi	351.4	326.8	NA	0	P	NA	30.8	1492	A	0	33.1	2802	A	0	35.2	4293	A	0	37.3	6240	A	0	38.9	7336	A	0
D498	myda	349.6	333.3	NA	0	P	NA	31.2	1492	A	0	33.1	2802	A	0	35.2	4293	A	0	37.6	6240	A	0	39.2	7336	A	0
D499	hubr	346.6	299.4	NA	0	P	NA	30.4	1492	A	0	30.5	2802	A	0	30.5	4293	A	0	30.6	6240	A	0	30.8	7336	A	0
D500	knat	346.1	298.2	NA	0	P	NA	30.4	1492	A	0	30.8	2802	A	0	30.9	4293	A	0	31.5	6240	A	0	32	7336	A	0
D501	knat	345.5	290.1	NA	0	P	NA	31.3	1492	A	0	31.7	2802	A	0	31.8	4293	A	0	31.8	6240	A	0	31.8	7336	A	0
D502	knat	354.3	270.6	NA	0	P	NA	32.2	1492	A	0	33.1	2802	A	0	33.8	4293	A	0	34	6240	A	0	34.3	7336	A	0
D503	hyal	345.5	262.85	NA	0	P	NA	30.4	1492	A	0	30.4	2802	A	0	30.5	4293	A	0	30.3	6240	A	0	30.5	7336	A	0
D504	myda	355.5	254.8	NA	0	P	NA	30.4	1492	A	0	31.4	2802	A	0	32	4293	A	0	34.8	6240	A	0	36.2	7336	A	0
D505	knat	341	221.8	NA	0	P	NA	30.8	1492	A	0	33.1	2802	A	0	34.6	4293	A	0	38.2	6240	A	0	40	7336	A	0
D506	knat	348.8	215.9	NA	0	P	NA	30.5	1492	A	0	32.5	2802	A	0	33.5	4293	A	0	33.3	6240	A	0	34.3	7336	A	0
D507	hubr	341	201.15	NA	0	P	NA	30.2	1492	A	0	30.3	2802	A	0	30.2	4293	A	0	30.8	6240	A	0	30.2	7336	A	0
D508	hopo	357.4	188.8	NA	0	P	NA	33.2	1492	A	0	34.2	2802	A	0	35.3	4293	A	0	36	6240	A	0	36.3	7336	A	0
D509	myda	353.7	190.5	NA	0	P	NA	33.3	1492	A	0	35.8	2802	A	0	36.8	4293	A	0	39.4	6240	A	0	40.3	7336	A	0
D510	vain	343.9	181	NA	0	P	NA	37.4	1492	A	0	40.3	2802	A	0	41.7	4293	A	0	43	6240	A	0	44.7	7336	A	0
D511	vain	340.3	179.4	NA	0	P	NA	30.6	1492	A	0	33	2802	A	0	35.3	4293	A	0	37.1	6240	A	0	37.9	7336	A	0
D512	gamo	351.8	180	NA	0	P	NA	31.5	1492	A	0	33	2802	A	0	35.4	4293	A	0	38	6240	A	0	39.3	7336	A	0
D513	gagu	359.4	181.7	NA	0	P	NA	31.7	1492	A	0	33.5	2802	A	0	36.5	4293	A	0	39	6240	A	0	40.2	7336	A	0
D514	hubr	352.1	169.9	NA	0	P	NA	30.6	1492	A	0	31.2	2802	A	0	32.5	4293	A	0	33	6240	A	0	33.3	7336	A	0
D515	syga	354.8	107.4	NA	0	P	NA	31.2	1492	A	0	31.7	2802	A	0	32.1	4293	A	0	32.4	6240	A	0	32.4	7336	A	0
D516	syga	352	101	NA	0	P	NA	32.6	1492	A	0	34.5	2802	A	0	37.8	4293	A	0	41.3	6240	A	0	43.5	7336	A	0
D517	myda	345.3	120.1	NA	0	P	NA	37.8	1492	A	0	38.6	2802	A	0	39.7	4293	A	0	42	6240	A	0	44.2	7336	A	0
D518	drel	353.2	147.5	NA	0	P	NA	34.8	1492	A	0	38.5	2802	A	0	43.5	4293	A	0	48	6240	A	0	50.8	7336	A	1
D519	hubr	341	142.3	NA	0	P	NA	32.9	1492	A	0	34.9	2802	A	0	37.2	4293	A	0	39.1	6240	A	0	40.8	7336	A	0
D520	mema	344.9	138.1	NA	0	P	NA	35.9	1492	A	0	41	2802	A	0	46.4	4293	A	0	53.1	6240	A	1	55.9	7336	A	1
D521	myda	345.5	92	NA	0	P	NA	33.7	1492	A	0	34.5	2802	A	0	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
D522	hubr	349.5	84.2	NA	0	P	NA	31.8	1492	A	0	32.5	2802	A	0	32.5	4293	A	0	32.9	6240	A	0	33.5	7336	A	0
D523	hubr	347.6	82	NA	0	P	NA	30.9	1492	A	0	32	2802	A	0	31.6	4293	A	0	31.7	6240	A	0	31.9	7336	A	0
D524	hubr	352.2	82	NA	0	P	NA	30.3	1492	A	0	30.4	2802	A	0	31.4	4293	A	0	31.7	6240	A	0	31.7	7336	A	0
D525	cisp1	346.8	66.7	NA	0	P	NA	30.6	1492	A	0	40.8	2802	A	0	51.2	4293	A	1	77.3	6240	A	2	86.4	7336	A	2
D526	hubr	346.5	63.2	NA	0	P	NA	31.6	1492	A	0	33.7	2802	A	0	36.1	4293	A	0	37.5	6240	A	0	NA	7336	D	NA
D527	rean	341	63.95	NA	0	P	NA	32.7	1492	A	0	35.8	2802	A	0	40	4293	A	0	43.5	6240	A	0	46	7336	A	0
D528	arhe	349.6	324.2	NA	0	P	NA	NA	1492	P	NA	30.9	2953	A	0	31.6	4293	A	0	32	6240	A	0	32.2	7336	A	0
D529	hopo	341.6	304.3	NA	0	P	NA	NA	1492	P	NA	31.1	2953	A	0	31.7	4293	A	0	32.8	6240	A	0	33.1	7336	A	0
D530	syla	355.6	213.2	NA	0	P	NA	NA	1492	P	NA	30.7	2953	A	0	31.3	4293	A	0	31.3	6240	A	0	31.4	7336	A	0
D531	gamo	344.3	128.2	NA	0	P	NA	NA	1492	P	NA	31.4	2953	A	0	33.3	4293	A	0	36.1	6240	A	0	37.2	7336	A	0
D532	dibo	347	140.5	NA	0	P	NA	NA	1492	P	NA	31.3	2953	A	0	38.4	4293	A	0	47.9	6240	A	1	49.3	7336	A	1
D533	clvi	354	90.5	NA	0	P	NA	NA	1492	P	NA	33.2	2953	A	0	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
D534	hubr	349	62.5	NA	0	P	NA	NA	1492	P	NA	35.4	2953	A	0	38.4	4293	A	0	42.7	6240	A	0	43.9	7336	A	0
D535	gamo	356.4	350.2	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	31.1	4444	A	0	31.6	6240	A	0	31.9	7336	A	0
D536	gamo	354.4	227.8	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	31.1	4444	A	0	31.4	6240	A	0	31.5	7336	A	0
D537	gamo	350.5	211.3	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	30.8	4444	A	0	31.3	6240	A	0	31.3	7336	A	0
D538	drel	341.9	133.8	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	30.9	4444	A	0	31.5	6240	A	0	32.1	7336	A	0
D539	hopo	340.4	139.5	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	33.9	4444	A	0	34.7	6240	A	0	36.5	7336	A	0
D540	rean	353.8	62.6	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	34	4444	A	0	41.6	6240	A	0	46.6	7336	A	0
D541	hubr	344.6	328.4	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30.3	6240	A	0	30.4	7336	A	0
D542	gamo	353	228	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30.3	6240	A	0	32.3	7336	A	0
D543	hubr	359.6	187.5	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	30.2	7336	A	0
D544	myda	359.2	173	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30	6240	A	0	30.8	7336	A	0
D545	hubr	354.6	165.4	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30.1	6240	A	0	30.3	7336	A	0
D546	syga	348.7	167.7	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	33.2	6240	A	0	34.9	7336	A	0
D547	gamo	344.3	168.5	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	33.2	6240	A	0	34.5	7336	A	0
D548	honi	345.1	133	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30.3	6240	A	0	30.6	7336	A	0
D549	nobe	345.1	131.3	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30.7	6240	A	0	31.1	7336	A	0
D550	gata	344.2	131.9	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30.2	6240	A	0	30.7	7336	A	0
D551	baco	347	97.5	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	31.1	6240	A	0	32.7	7336	A	0
D552	main	348	100.6	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	39.2	6240	A	0	42.2	7336	A	0
D553	nobe	354.4	104.7	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	32.4	6240	A	0	33.6	7336	A	0
D554	nobe	355.1	109.3	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30.5	6240	A	0	34.1	7336	A	0
D555	rean	348.5	87.9	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	31.9	6240	A	0	33.6	7336	A	0
D556	pael	345.1	87.8	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	31.8	6240	A	0	34	7336	A	0
D557	rean	343	88.6	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30.9	6240	A	0	32.8	7336	A	0
D558	rean	340.4	83.8	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	31	6240	A	0	31.5	7336	A	0
D559	lemo	352.4	69.1	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	30.5	6240	A	0	31	7336	A	0
D560	pael	350.1	352.1	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	32.7	7336	A	0
D561	hubr	358	190.6	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	30.4	7336	A	0
D562	pael	342.9	170.5	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	30.1	7336	A	0
D563	diin	356.7	142.7	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	32.6	7336	A	0
D564	dila	358.2	131.4	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	30	7336	A	0
D565	cato	344.1	109.5	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	30.7	7336	A	0
D566	pael	349.5	91.7	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	30.7	7336	A	0
D567	hubr	343.8	64.6	NA	0	P	NA	NA	1492	P	NA	NA	2802	P	NA	NA	4293	P	NA	NA	6240	P	NA	30.7	7336	A	0
E001	pael	249.75	419.5	154.1	0	A	0	157.3	1492	A	0	159.5	2802	A	0	161	4293	A	0	162.1	6240	A	0	162.2	7336	A	0
E002	drel	249.25	420.45	31.5	0	A	0	35.1	1492	A	0	37	2802	A	0	38.5	4293	A	0	39.9	6240	A	0	40.8	7336	A	0
E003	vain	245.4	421.25	36.4	0	A	0	37.2	1492	A	0	37.3	2802	A	0	37.3	4293	A	0	37.3	6240	A	0	37.3	7336	A	0
E004	vain	244.3	421.1	81.6	0	A	0	87	1492	A	0	90.3	2802	A	0	94.2	4293	A	1	99.8	6240	A	1	103.7	7336	A	1
E005	myda	245.2	417.2	44.1	0	A	0	45.8	1492	A	0	47.3	2802	A	0	48.3	4293	A	0	49.5	6240	A	0	50.4	7336	A	0
E006	vain	242.7	419	55.5	0	A	0	57.6	1492	A	0	58.9	2802	A	0	60.2	4293	A	0	61.9	6240	A	0	63.1	7336	A	0
E007	drel	243.2	416.7	80.3	0	A	0	88.4	1492	A	0	91.6	2802	A	1	96.3	4293	A	1	105	6240	A	2	112.6	7336	A	2
E008	vain	240.95	414.9	36.3	0	A	0	41	1492	A	0	45.3	2802	A	0	48.7	4293	A	0	51.9	6240	A	0	54.3	7336	A	0
E009	knat	249.6	410.15	45.8	0	A	0	50.8	1492	A	0	54	2802	A	0	55.3	4293	A	0	56.4	6240	A	0	56.8	7336	A	0
E010	drel	248.75	411.1	49.8	0	A	0	50.4	1492	A	0	50.7	2802	A	0	51.2	4293	A	0	51.2	6240	A	0	51.2	7336	A	0
E011	knat	247.2	410.9	38.3	0	A	0	42.5	1492	A	1	45.6	2802	A	1	45.7	4293	A	1	45.8	6240	A	1	45.8	7336	A	1
E012	nobe	246	410.25	46.7	0	A	0	51.1	1492	A	1	54.8	2802	A	1	57	4293	A	1	58.8	6240	A	1	59.6	7336	A	1
E013	knat	245.9	409.65	39.3	0	A	0	43.7	1492	A	0	47.9	2802	A	0	50.8	4293	A	0	53.9	6240	A	0	55.6	7336	A	1
E014	nobe	245.5	406.5	36.2	0	A	0	NA	1492	D	NA	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
E015	rean	243.15	404.8	76.6	0	A	0	NA	1492	D	NA	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
E016	knat	244.25	402.4	38.5	0	A	0	40.8	1492	A	0	44.1	2802	A	0	47.8	4293	A	0	53.3	6240	A	1	56.5	7336	A	1
E017	myda	249.75	402.5	110	0	A	0	113.9	1492	A	0	118.7	2802	A	0	121.2	4293	A	0	121.9	6240	A	0	123.2	7336	A	1
E018	kipi	253.85	417.95	337.5	0	A	0	340.5	1492	A	0	344.1	2802	A	0	349.5	4293	A	1	352.8	6240	A	1	355.2	7336	A	1
E019	hubr	250.85	420.1	34.5	0	A	0	35.4	1492	A	0	36	2802	A	0	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
E020	myda	251.7	417.4	83.6	0	A	0	90	1492	A	0	95.5	2802	A	1	100	4293	A	1	103.5	6240	A	1	105.4	7336	A	1
E021	pael	256.25	416	39	0	A	0	41.7	1492	A	0	44.2	2802	A	0	46.2	4293	A	0	50	6240	A	0	52.6	7336	A	0
E022	vain	258.75	402.85	137.1	0	A	0	148.6	1492	A	1	155.5	2802	A	1	164.1	4293	A	2	176.5	6240	A	3	185.1	7336	A	3
E023	rean	258.4	402.9	42	0	A	0	45	1492	A	0	47	2802	A	0	48.5	4293	A	0	49.6	6240	A	0	50.2	7336	A	0
E024	vain	256.5	405.05	86.1	0	A	0	93.2	1492	A	0	97.5	2802	A	0	100.8	4293	A	1	103	6240	A	1	103.9	7336	A	1
E025	rean	254.95	404.4	46.4	0	A	0	49.3	1492	A	0	51.5	2802	A	0	53.9	4293	A	0	55.3	6240	A	0	56.1	7336	A	0
E026	rean	253.8	396.95	66.2	0	A	0	68.3	1492	A	0	69.8	2802	A	0	70.8	4293	A	0	71.2	6240	A	0	71.3	7336	A	0
E027	drel	259.35	397.45	59	0	A	0	64.6	1492	A	1	67.7	2802	A	1	69.3	4293	A	1	70.8	6240	A	1	72	7336	A	1
E028	hubr	259.25	392.65	38.1	0	A	0	38.2	1492	A	0	38.4	2802	A	0	38.4	4293	A	0	38.3	6240	A	0	38.3	7336	A	0
E029	rean	257.4	393.05	74.2	0	A	0	75.8	1492	A	0	76.7	2802	A	0	77.3	4293	A	0	77.5	6240	A	0	77.4	7336	A	0
E030	hubr	252.55	390.65	32.5	0	A	0	32.6	1492	A	0	32.6	2802	A	0	32.6	4293	A	0	32.6	6240	A	0	32.6	7336	A	0
E031	drel	252.1	390.6	100	0	A	0	102.8	1492	A	0	105	2802	A	0	107.7	4293	A	0	110.1	6240	A	0	110.9	7336	A	0
E032	pael	251.65	387.05	31.7	0	A	0	32	1492	A	0	32.4	2802	A	0	32.5	4293	A	0	33.6	6240	A	0	33.8	7336	A	0
E033	rean	250.4	385.55	51.3	0	A	0	52.8	1492	A	0	53.4	2802	A	0	53.2	4293	A	0	53.2	6240	A	0	53.1	7336	A	0
E034	drel	251.3	382.65	47.1	0	A	0	47.6	1492	A	0	47.7	2802	A	0	47.7	4293	A	0	47.8	6240	A	0	NA	7336	D	NA
E035	chla	252.25	383.25	47.6	0	A	0	50.4	1492	A	1	50.5	2802	A	1	50.4	4293	A	1	NA	6240	D	NA	NA	7336	D	NA
E036	vain	254.25	382.2	124.7	0	A	0	125.2	1492	A	1	NA	2802	A	1	NA	4293	A	1	NA	6240	A	1	127.4	7336	A	2
E037	faze	255.95	384.6	102.1	0	A	0	103	1492	A	0	103.2	2802	A	0	103.6	4293	A	0	103.9	6240	A	0	103.9	7336	A	0
E038	diin	257.4	384.4	375.9	0	A	0	379.5	1492	A	0	383.3	2802	A	0	387	4293	A	0	391.3	6240	A	1	393.2	7336	A	1
E039	rean	257.45	388.8	34.8	0	A	0	35.9	1492	A	0	36.5	2802	A	0	36.6	4293	A	0	36.7	6240	A	0	36.7	7336	A	0
E040	syga	248.8	401.45	75.9	0	A	0	87.1	1492	A	0	92.6	2802	A	1	97.5	4293	A	1	107.6	6240	A	2	112.1	7336	A	2
E041	hubr	246.15	397.6	46.4	0	A	0	49.2	1492	A	0	51.1	2802	A	0	52.3	4293	A	0	52.6	6240	A	0	52.6	7336	A	0
E042	vain	245.65	397.45	79.4	0	A	0	85.8	1492	A	0	90.6	2802	A	0	93.2	4293	A	0	95.3	6240	A	1	96.6	7336	A	1
E043	myda	247.05	396	81.6	0	A	0	85.3	1492	A	0	87.9	2802	A	0	89.6	4293	A	0	90.1	6240	A	0	91.5	7336	A	0
E044	gamo	245.65	393.7	43.1	0	A	0	43.5	1492	A	0	43.7	2802	A	0	44	4293	A	0	NA	6240	D	NA	NA	7336	D	NA
E045	pael	246.45	392.65	35.6	0	A	0	35.8	1492	A	0	35.8	2802	A	0	35.9	4293	A	0	36	6240	A	0	36.2	7336	A	0
E046	hubr	240.8	396.65	49	0	A	0	49.1	1492	A	0	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
E047	myda	240.55	396.2	37.1	0	A	0	37.5	1492	A	0	NA	2802	D	NA	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
E048	hopo	245.15	390.15	89	0	A	0	93.3	1492	A	0	96.5	2802	A	0	98.3	4293	A	0	98.8	6240	A	0	98.7	7336	A	0
E049	vain	242.95	391.2	107	0	A	0	116.9	1492	A	0	122.6	2802	A	1	130	4293	A	1	140.9	6240	A	2	145	7336	A	2
E050	liol	245	388.15	55.8	0	A	0	56.6	1492	A	1	57.1	2802	A	1	57.4	4293	A	1	58.1	6240	A	1	58.7	7336	A	1
E051	diin	240.35	386.55	88	0	A	0	88.3	1492	A	0	88.5	2802	A	0	88.6	4293	A	0	89.6	6240	A	0	89.8	7336	A	0
E052	gamo	240.2	384.85	49.3	0	A	0	51.7	1492	A	0	53.2	2802	A	0	55	4293	A	0	56.1	6240	A	0	56.3	7336	A	0
E053	vain	241.9	382.95	124.2	0	A	0	132.8	1492	A	0	140.7	2802	A	1	149.6	4293	A	1	164.1	6240	A	2	172.1	7336	A	3
E054	hubr	242.95	382.55	35.9	0	A	0	36	1492	A	0	36	2802	A	0	36	4293	A	0	36.1	6240	A	0	36.1	7336	A	0
E055	rean	247.6	382.1	54.4	0	A	0	58.3	1492	A	0	60.8	2802	A	0	63.5	4293	A	0	66.6	6240	A	0	NA	7336	D	NA
E056	knat	249.15	379.4	52.7	0	A	0	55.6	1492	A	0	57.9	2802	A	0	58.7	4293	A	0	58.8	6240	A	0	58.8	7336	A	0
E057	rean	249.45	378.7	58.1	0	A	0	59.5	1492	A	0	60.1	2802	A	0	60.4	4293	A	0	60.3	6240	A	0	59.8	7336	A	0
E058	vain	243.15	380.6	131.6	0	A	0	136.1	1492	A	0	140.3	2802	A	0	143.5	4293	A	1	150.1	6240	A	1	152.9	7336	A	1
E059	hubr	244.25	379.35	38.9	0	A	0	39.4	1492	A	0	40	2802	A	0	39.9	4293	A	0	40.2	6240	A	0	40.2	7336	A	0
E060	kipi	241.5	379.25	45.6	0	A	0	46.9	1492	A	0	46.9	2802	A	0	47.8	4293	A	0	48.1	6240	A	0	48.4	7336	A	0
E061	liol	240.5	377.85	105.7	0	A	0	113.9	1492	A	0	117.6	2802	A	1	125.3	4293	A	1	131.9	6240	A	1	137.2	7336	A	2
E062	myda	245.55	377.15	59.6	0	A	0	63.6	1492	A	0	65.5	2802	A	0	68	4293	A	0	69.9	6240	A	0	70.5	7336	A	0
E063	pael	244.95	372.85	47.8	0	A	0	47.8	1492	A	0	46.8	2802	A	0	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
E064	knat	248.2	371	76.9	0	A	0	78.2	1492	A	0	79	2802	A	0	80.6	4293	A	0	82.1	6240	A	0	82.3	7336	A	0
E065	hubr	246.8	370.65	31.6	0	A	0	33.9	1492	A	0	34.8	2802	A	0	38.9	4293	A	0	42.9	6240	A	0	44.5	7336	A	0
E066	dila	248.35	370.25	47.7	0	A	0	47	1492	A	0	47.3	2802	A	0	32.2	4293	A	1	32.9	6240	A	1	33.2	7336	A	1
E067	nobe	243.25	368.65	37.3	0	A	0	37.4	1492	A	0	37.6	2802	A	0	39.3	4293	A	0	42.5	6240	A	0	43.7	7336	A	0
E068	main	243.75	371.2	83.6	0	A	0	85.8	1492	A	0	87.6	2802	A	0	89.9	4293	A	0	94.3	6240	A	0	95.9	7336	A	1
E069	dilo	242.9	363.7	127.2	0	A	0	131.9	1492	A	0	135.8	2802	A	0	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
E070	chla	244	363.6	32.9	0	A	0	34.2	1492	A	0	35.6	2802	A	0	NA	4293	D	NA	NA	6240	D	NA	NA	7336	D	NA
